Screen Size,RAM,Operating System Version,Weight,Price,Category_2 in 1 Convertible,Category_Gaming,Category_Netbook,Category_Notebook,Category_Ultrabook,Category_Workstation,x_res,y_res,isApple,isTouchScreen,cpuSpeed,cpu_tier,ssd_gb,hdd_gb,gpu_power,has_dgpu,isMac
14.0,8,10.0,1.13,16.916553250921297,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.4,16.18215052390696,0,1,0,0,0,0,1920,1080,0,0,5.0,3,256.0,0.0,4.0,1,0
14.0,8,10.0,1.13,16.629271273467605,0,0,0,0,1,0,1920,1080,0,0,5.0,3,0.0,0.0,0.0,0,0
14.0,4,10.0,1.75,15.305513596207602,0,0,0,1,0,0,1366,768,0,0,1.0,1,128.0,0.0,0.0,0,0
13.3,8,10.0,1.1,16.306675666016154,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,1.76,15.464519314556334,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
11.6,4,10.0,1.35,14.965025381349983,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
14.0,8,10.0,1.5,15.521012729449827,0,0,0,1,0,0,1920,1080,0,0,4.0,2,128.0,0.0,0.0,0,0
17.3,32,10.0,3.49,17.70522883204301,0,1,0,0,0,0,3840,2160,0,1,9.0,4,512.0,0.0,4.0,1,0
14.0,16,10.0,1.1,16.742123648482917,0,0,0,0,1,0,2560,1440,0,0,6.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.344811374937118,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
14.0,8,10.0,1.7,16.171248949465227,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.32,16.501437910136673,0,0,0,1,0,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,16,10.0,3.21,17.02117999957337,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
17.3,16,10.0,2.9,16.884016832184663,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,2.0,15.5986915033149,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,500.0,0.0,0,0
14.0,4,10.0,1.5,14.8767328034465,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,2.3,15.473030002595086,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,128.0,0.0,0,0
17.3,16,10.0,2.73,16.58789357154748,0,1,0,0,0,0,1920,1080,0,0,6.0,4,512.0,1024.0,4.0,1,0
17.3,32,10.0,4.42,17.12328107753213,0,1,0,0,0,0,1920,1080,0,0,8.0,4,512.0,1024.0,4.0,1,0
17.3,8,10.0,2.63,15.906351998178096,0,0,0,1,0,0,1600,900,0,0,5.0,3,0.0,1024.0,2.0,1,0
15.6,8,10.0,2.18,15.663776389233442,0,0,0,1,0,0,1366,768,0,0,5.0,3,128.0,0.0,0.0,0,0
14.0,8,7.0,1.54,16.626601045072096,0,0,0,0,1,0,1920,1080,0,0,5.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.69820534821176,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
11.6,4,10.0,1.4,15.514529725753416,1,0,0,0,0,0,1366,768,0,1,1.0,1,0.0,0.0,0.0,0,0
13.3,8,10.0,1.45,16.026330410425555,0,0,0,0,1,0,1920,1080,0,0,3.0,3,512.0,0.0,0.0,0,0
13.3,8,10.0,1.28,16.823521390537653,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.54,16.38456356086661,0,0,0,0,1,0,1920,1080,0,0,5.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,1.86,14.79335122459724,0,0,0,1,0,0,1366,768,0,0,6.0,1,128.0,0.0,0.0,0,0
15.6,16,10.0,2.1,16.64199004511735,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
17.3,8,10.0,2.83,15.855636912028258,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,0.0,0,0
14.0,8,10.0,1.96,16.644094201476733,0,0,0,0,1,0,1920,1080,0,0,8.0,4,256.0,0.0,2.0,1,0
15.6,8,10.0,2.3,15.761135666399367,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,3.0,1,0
15.6,8,10.0,1.9,15.94409232158379,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
15.6,4,10.0,2.0,15.19993041329544,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
13.3,8,10.0,1.28,16.94027915519098,1,0,0,0,0,0,1920,1080,0,1,8.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.62,15.56834016507112,0,0,0,1,0,0,1920,1080,0,1,3.0,3,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.2,15.24351028331848,0,0,0,1,0,0,1920,1080,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.3,15.838919926063326,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,1.84,16.30002621465777,0,0,0,1,0,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
13.3,4,10.0,1.05,16.25142135993141,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
15.6,8,10.0,2.5,16.017519781713407,0,1,0,0,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,4.0,1,0
13.3,16,10.0,1.29,16.807138470138813,0,0,0,0,1,0,3200,1800,0,1,5.0,4,512.0,0.0,1.0,0,0
15.6,4,10.0,2.07,15.906351998178096,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
13.3,8,10.0,1.2,16.091417020038463,0,0,0,0,1,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.37,16.668491984314,1,0,0,0,0,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
14.0,8,10.0,1.56,15.897521919825904,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.23,16.57615175440914,0,0,0,0,0,1,1920,1080,0,0,8.0,4,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.38,16.05420342759201,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.2,15.264608107277102,0,0,0,1,0,0,1920,1080,0,0,2.0,2,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.0,16.328526497174348,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
13.3,4,10.0,1.44,15.692777927304585,0,0,0,1,0,0,1920,1080,0,0,4.0,2,1.0,0.0,0.0,0,0
15.0,16,10.0,1.23,16.615307567293623,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
12.5,8,10.0,1.6,16.52539114954596,0,0,0,0,1,0,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.0,15.081843910866498,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
13.3,8,10.0,1.28,15.933453924651523,0,0,0,0,1,0,1920,1080,0,0,3.0,3,256.0,0.0,2.0,1,0
15.6,4,10.0,2.18,15.90909548378526,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,2.0,1,0
15.6,4,10.0,2.04,15.82511811559257,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,4,10.0,1.28,16.53129087128171,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.3,15.622034264135667,1,0,0,0,0,0,1366,768,0,1,5.0,3,0.0,500.0,0.0,0,0
14.1,4,10.0,1.65,14.945110078021264,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,2.2,15.5986915033149,0,0,0,1,0,0,1920,1080,0,0,5.0,4,0.0,1024.0,2.0,1,0
15.6,4,10.0,2.2,15.003704223895946,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
13.3,4,10.0,1.28,16.58789357154748,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.214742220140462,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
17.3,12,10.0,2.2,16.315400380635477,0,1,0,0,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
11.6,4,10.0,1.25,14.786639792542063,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
17.3,4,10.0,2.8,15.030443776896387,0,0,0,1,0,0,1600,900,0,0,2.0,0,0.0,500.0,0.0,0,0
14.0,4,10.0,1.95,16.235734765147395,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
13.3,16,10.0,1.42,16.33642033013601,1,0,0,0,0,0,3200,1800,0,1,7.0,4,256.0,0.0,0.0,0,0
15.0,8,10.0,1.17,16.53070246294827,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
14.0,8,10.0,1.32,16.58789357154748,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,2.43,16.974844806810154,0,1,0,0,0,0,3840,2160,0,0,6.0,4,512.0,2048.0,4.0,1,0
13.3,8,10.0,1.05,16.389320620102506,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.62,15.927016134953504,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
15.6,8,10.0,2.04,15.895302163364656,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
15.6,4,10.0,2.18,15.512902386391865,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,8,10.0,1.9,15.933453924651523,0,0,0,1,0,0,1920,1080,0,0,6.0,3,0.0,500.0,0.0,0,0
13.3,8,10.0,1.24,16.700338432453275,1,0,0,0,0,0,3200,1800,0,1,3.0,4,512.0,0.0,0.0,0,0
17.3,32,10.0,3.58,16.246741164591494,0,1,0,0,0,0,1920,1080,0,0,7.0,4,256.0,0.0,3.0,1,0
13.3,16,10.0,1.22,16.50083166584298,1,0,0,0,0,0,1920,1080,0,1,3.0,4,256.0,0.0,0.0,0,0
14.0,8,10.0,1.13,16.71801447820861,0,0,0,0,1,0,1920,1080,0,0,7.0,4,0.0,0.0,0.0,0,0
15.6,8,10.0,1.95,16.675131432394547,0,0,0,1,0,0,1920,1080,0,0,5.0,3,512.0,0.0,0.0,0,0
15.6,16,10.0,1.08,16.742123648482917,0,0,0,0,1,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
12.5,8,10.0,1.26,16.39472969305522,0,0,1,0,0,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.2,14.97622997683315,0,0,0,1,0,0,1920,1080,0,0,5.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,2.6,15.763673738465616,0,0,0,1,0,0,1920,1080,0,0,3.0,3,128.0,1024.0,3.0,1,0
14.0,8,10.0,0.98,16.64199004511735,0,0,0,0,1,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
14.0,8,10.0,1.6,16.187142214337168,0,0,0,1,0,0,1920,1080,0,0,8.0,3,256.0,0.0,0.0,0,0
12.5,8,10.0,1.09,17.13206470183495,0,0,0,0,1,0,3840,2160,0,1,2.0,0,240.0,0.0,0.0,0,0
15.6,6,10.0,2.2,15.763673738465616,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
15.6,8,10.0,2.04,16.019474605080774,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
15.6,4,10.0,2.4,15.305513596207602,0,0,0,1,0,0,1920,1080,0,0,4.0,2,0.0,1024.0,0.0,0,0
13.3,4,10.0,1.44,15.87396502867138,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
13.3,8,10.0,1.49,15.959840676692462,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,2.7,16.470041058249894,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,16,10.0,2.6,16.30002621465777,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,8,10.0,2.2,16.11391097942091,0,1,0,0,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
15.6,4,10.0,2.18,15.622311678878106,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,1.84,16.26070883597952,0,0,0,0,1,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.39,16.13955465080981,0,0,0,0,1,0,3200,1800,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,2.4,16.681231009361404,0,0,0,1,0,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.37,16.602242602722946,1,0,0,0,0,0,1920,1080,0,1,5.0,3,512.0,0.0,0.0,0,0
15.6,4,10.0,1.95,15.685814967618438,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
12.5,8,10.0,1.36,16.501437910136673,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.31,16.153383737616622,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.655436269779036,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
14.0,4,10.0,1.95,16.13955465080981,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.2,14.826248915932052,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
12.5,4,10.0,1.26,16.457454360562423,0,0,0,0,1,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,1.86,14.758988271828056,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,1024.0,0.0,0,0
13.3,16,10.0,1.3,16.58789357154748,1,0,0,0,0,0,3200,1800,0,1,2.0,4,1024.0,0.0,1.0,0,0
14.0,4,10.0,1.47,16.100507990810268,0,0,0,1,0,0,1920,1080,0,0,3.0,3,128.0,0.0,0.0,0,0
12.5,8,10.0,1.26,16.51288726612797,0,0,1,0,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.418341129921028,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.2,16.18215052390696,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
14.0,8,10.0,1.36,16.494748922443314,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,4.36,17.01516837421349,0,1,0,0,0,0,2560,1440,0,0,7.0,4,512.0,1024.0,4.0,1,0
17.3,8,10.0,2.75,16.33642033013601,0,1,0,0,0,0,1920,1080,0,0,3.0,3,128.0,1024.0,3.0,1,0
17.3,4,10.0,2.8,15.365784493820115,0,0,0,1,0,0,1600,900,0,0,6.0,1,0.0,1024.0,2.0,1,0
15.6,4,10.0,2.23,15.521012729449827,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.2,16.113098083897025,0,0,0,1,0,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
11.3,8,10.0,1.1,16.262257378329462,1,0,0,0,0,0,1920,1080,0,1,2.0,0,256.0,0.0,0.0,0,0
15.6,16,10.0,2.5,15.999662166305846,0,1,0,0,0,0,1920,1080,0,0,1.0,0,512.0,1024.0,0.0,0,0
12.5,8,10.0,1.36,16.387420511098203,0,0,0,0,1,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.2,15.622326277522411,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
17.3,4,10.0,2.36,15.583630980240052,0,0,0,1,0,0,1600,900,0,0,0.0,2,0.0,1024.0,0.0,0,0
14.0,4,10.0,1.68,14.94797951952325,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,2.0,16.811148277048133,0,0,0,0,0,1,1920,1080,0,0,7.0,4,8.0,0.0,0.0,0,0
14.0,8,10.0,1.36,16.57446304035171,0,0,0,0,1,0,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
13.3,8,7.0,1.2,16.3790990668143,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
12.5,8,10.0,1.2,16.14822021545631,1,0,0,0,0,0,1920,1080,0,0,2.0,0,0.0,0.0,0.0,0,0
14.0,8,10.0,1.7,16.398760667356953,0,0,0,0,1,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
17.3,16,10.0,4.36,17.149334078263582,0,1,0,0,0,0,3840,2160,0,0,8.0,4,512.0,1024.0,4.0,1,0
13.3,8,10.0,1.24,16.64199004511735,1,0,0,0,0,0,1920,1080,0,1,2.0,3,256.0,0.0,0.0,0,0
11.6,4,10.0,1.45,15.745770449547924,1,0,0,0,0,0,1366,768,0,1,1.0,1,256.0,0.0,0.0,0,0
13.3,8,10.0,1.3,16.23810349877261,0,0,0,0,1,0,3200,1800,0,0,5.0,4,256.0,0.0,0.0,0,0
11.6,4,10.0,1.25,15.056486907804391,1,0,0,0,0,0,1366,768,0,1,6.0,1,0.0,0.0,0.0,0,0
13.3,8,10.0,1.2,16.42919300836964,0,0,0,1,0,0,1920,1080,0,0,4.0,3,256.0,0.0,0.0,0,0
12.5,8,10.0,1.36,16.565976427014373,0,0,0,0,1,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,12,10.0,2.4,16.00962240689521,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,3.0,1,0
12.5,8,10.0,1.1,16.58287823674606,0,0,0,0,1,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.04,15.834017609510946,0,0,0,1,0,0,1366,768,0,0,50.0,3,0.0,1024.0,2.0,1,0
15.6,4,10.0,2.25,15.23627736743399,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,1.9,15.808290797734683,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.04,15.622326277522411,0,0,0,1,0,0,1920,1080,0,0,4.0,2,0.0,500.0,0.0,0,0
17.3,32,10.0,4.42,17.14774753189824,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,6,10.0,2.4,15.636819282462737,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,2.0,1,0
13.3,16,10.0,1.22,16.64199004511735,1,0,0,0,0,0,3200,1800,0,1,3.0,4,512.0,0.0,0.0,0,0
14.0,8,10.0,1.5,16.675126338112406,0,0,0,0,1,0,2560,1440,0,1,6.0,4,256.0,0.0,0.0,0,0
17.3,32,10.0,4.42,17.030282011411895,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
14.0,8,10.0,1.95,16.16617708784942,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,2.73,16.718453620400453,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.04,15.979439032487562,0,0,0,1,0,0,1920,1080,0,0,70.0,3,128.0,1024.0,2.0,1,0
14.0,4,7.0,1.7,16.002660668965056,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,0.0,0.0,0,0
15.6,6,10.0,2.04,15.4542099468896,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,1024.0,0.0,0,0
17.3,16,10.0,2.99,16.559706814402652,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,12,10.0,2.19,16.262257378329462,1,0,0,0,0,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
13.3,4,7.0,1.2,16.178808833559014,0,0,0,1,0,0,1920,1080,0,0,3.0,3,128.0,0.0,0.0,0,0
15.6,6,10.0,2.2,15.401005921439934,0,0,0,1,0,0,1920,1080,0,0,6.0,0,256.0,0.0,0.0,0,0
15.6,4,10.0,2.3,15.56834016507112,0,0,0,1,0,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,1.75,15.911831463267402,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.25,15.488169060946827,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.04,15.784991157120034,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.5,16.173775266359087,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,8,10.0,2.36,15.711646408749012,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,1024.0,0.0,0,0
14.0,8,10.0,1.6,16.113098083897025,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
12.5,8,10.0,0.97,16.64671818603395,0,0,1,0,0,0,1920,1080,0,0,2.0,0,512.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.305513596207602,0,0,0,1,0,0,1920,1080,0,0,2.0,2,128.0,1024.0,0.0,0,0
15.6,4,10.0,1.9,14.69362331348612,0,0,0,1,0,0,1366,768,0,0,1.0,1,128.0,0.0,0.0,0,0
15.6,8,10.0,2.3,16.30002621465777,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.68,15.88300463710039,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.4,16.140424594233238,0,0,0,1,0,0,3200,1800,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.11,16.30002621465777,0,0,0,0,1,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.4,15.033078823753524,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,500.0,0.0,0,0
15.6,16,10.0,2.5,16.58789357154748,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
14.0,8,10.0,1.48,16.73734809047533,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.7,16.23177436428408,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
13.3,8,10.0,1.34,16.173775266359087,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.397356283101365,0,0,0,1,0,0,1366,768,0,0,4.0,2,128.0,0.0,0.0,0,0
14.0,4,10.0,1.64,15.750918465320217,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
13.3,4,10.0,1.2,16.178808833559014,0,0,0,1,0,0,1920,1080,0,0,3.0,3,128.0,0.0,0.0,0,0
14.0,4,10.0,1.48,16.095963745158006,0,0,0,1,0,0,1366,768,0,0,4.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,1.95,16.187142214337168,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,8,7.0,1.43,16.371536295017354,0,0,0,0,1,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
14.0,8,10.0,1.64,16.04874781505038,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,2.0,1,0
14.0,4,10.0,1.64,15.620865357122764,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,500.0,0.0,0,0
15.6,8,10.0,2.65,15.94831619219837,0,1,0,0,0,0,1920,1080,0,0,5.0,3,0.0,0.0,4.0,1,0
12.5,4,10.0,1.26,16.431795481996804,0,0,0,0,1,0,1920,1080,0,0,5.0,3,0.0,500.0,0.0,0,0
14.0,4,10.0,1.48,16.464396641028323,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.54,16.63576216160991,0,0,0,0,1,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
13.3,4,10.0,1.49,15.777519143327805,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,500.0,0.0,0,0
13.3,8,10.0,1.5,16.191283006617546,0,0,0,1,0,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.04,15.73928494888916,0,0,0,1,0,0,1366,768,0,0,4.0,2,256.0,0.0,0.0,0,0
17.3,16,7.0,2.4,17.08855091726241,0,0,0,1,0,0,3840,2160,0,0,7.0,4,512.0,0.0,0.0,0,0
14.0,8,10.0,1.47,16.39943874950053,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.43,16.80221565892336,0,0,0,1,0,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.08,15.77249403931946,1,0,0,0,0,0,1920,1080,0,1,3.0,2,0.0,1024.0,0.0,0,0
13.3,8,10.0,1.2,16.464396641028323,0,0,0,0,1,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.11,16.13955465080981,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.64,16.17076822689959,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
15.6,8,10.0,2.09,16.04605658882585,0,0,0,1,0,0,1920,1080,0,0,4.0,3,0.0,500.0,0.0,0,0
12.5,4,10.0,1.26,16.444707216278257,0,0,0,0,1,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,2.31,16.173775266359087,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
14.0,4,10.0,1.95,16.058931568285136,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
13.3,8,10.0,1.29,16.48555486505487,0,0,0,0,1,0,3200,1800,0,1,5.0,3,256.0,0.0,0.0,0,0
17.3,8,10.0,2.63,16.07762369933257,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,2.0,1,0
14.0,4,10.0,1.64,15.97329147285142,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,6,10.0,2.1,15.106622706091738,0,0,0,1,0,0,1366,768,0,0,3.0,0,0.0,1024.0,0.0,0,0
